lugar,texto_resena,rating,latitud,longitud
Peninsula de Yuco,"Uno de los lugares que no se puede dejar de visitar estando en San Martin de los Andes. Hay que tomar la RP48 (de ripio y montaña, muy angosto en algunos tramos, hay que ir con cuidado) desde San Martin, que lleva al paso Hua hum. Despues del Trompul, un poco mas adelante,  aparecen los carteles para la peninsula de YUCO. Son 5 playitas, 3 de un lado de la Peninsula  y 2 del otro. A mi parecer la mas bella es la Turquesa, luego esta la Arenosa y la Rocosa, las otras 2 no tienen demasiado.Por supuesto como casi todo en el Parque Lanin, no hay nada para comprar, asi q no olvidarse de llevar bebida y algo para comer y unos buenos mates! Luego llevarse todos los residuos. Si van temprano y con vehiculo, luego de unas horas en las diferentes playas,  pueden retornar a la ruta y seguir hacia Hua Hum, a la Cascada Chachin, preciosa!!!  Hay q estacionar y seguir a pie 1200 metros en subida, pero vale la pena! De regreso (debe hacerse x el mismo camino) pueden entrar al Lago Nonthue, donde encontraran el Muelle Hua Hum, otro lugar de ensueño!,",5,-40.165928,-71.52464
Peninsula de Yuco,La playa muy linda pero solo la número 1. El resto de las playas no valieron la pena...la número 1 tiene una vista hermosa desde una zona q esta a la derecha de la entrada o bajada a la playa donde puede verse el agua color turquesa q es muy bello...importante el horario de acceso ya que tipo 13.30 se queda sin sol y se pone fresco a la sombra...,4,-40.165928,-71.52464
Peninsula de Yuco,"Se llega por un camino de ripio en estado regular pero vale la pena. 
El color del agua de la playa turquesa parece el caribe. 
Impresionante !!
Recomiendo visitarla.",5,-40.165928,-71.52464
Peninsula de Yuco,"Las playas son lindas y el paisaje también. No son gran cosa. sinceramente no me parece q valga la pena por el camino que es largo, de ripio, muchas subidas muy mal señalizado, se cruzaban caballos en el camino y algunos vehículos a alta velocidad en las curvas. Peligroso.. no volvería",3,-40.165928,-71.52464
Peninsula de Yuco,Es un lugar que tiene 5 playas diferentes. Está bueno visitarlo si uno hace el camino a Hua Hum. Recomiendo llevarse algo para picar porque las playas y las vistas desde las mismas son espectaculares.,4,-40.165928,-71.52464
Beagle Channel Navigation with Minitrekking,"Incredible walk, very worth doing, landscapes and a wonderful immersion with nature.",5,,
Beagle Channel Navigation with Minitrekking,"Excellent! I really loved the experience, all the very good crew, captain, sailor and guide, all very good. We had a nice weather too, you saw many animals and whales too. The guide Cristian was excellent, he was explaining us along the way and we learned a lot from him. 
The coffee, tea and chocolate was very good for the moment and the cold, ideal.
I recommend having experience, thank you!",5,,
Beagle Channel Navigation with Minitrekking,"Very nice tour, impressive nature, very friendly guide.",5,,
Beagle Channel Navigation with Minitrekking,Very nice tour. The guide Chris was very friendly and explained us lots of stuff. For the two of us he even translated almost everything in English seperately bevause everybody else spoke Spanish. We saw lots of wildlife. The boat and the groups is small which is a big plus for me.,5,,
Beagle Channel Navigation with Minitrekking,"Outstanding views, number of wildlife that we saw is insane, recommend this tour to everyone, great tour agency",5,,
Beagle Channel Navigation with Minitrekking,Wonderfully beautiful tour by boat!,5,,
Beagle Channel Navigation with Minitrekking,"Even though it rained at first, the trip ended up being totally beautiful and we even got to see some whales.

Luciana is such an amazing person and you can really tell she loves her work. Her energy is great and she shared so many interesting facts using some really cool maps to explain everything. Honestly, she is so good at what she does that she should definitely start her own business!

She’s just incredible, from her storytelling and language skills to her genuine passion for nature and people. If you have the chance to go on a tour with her, definitely go for it.",5,,
Beagle Channel Navigation with Minitrekking,"It was such a great experience! We saw a lot of animals even whales, I can recommend it for everyone.",5,,
Beagle Channel Navigation with Minitrekking,"Great experience, the guide Chris was really on top!!
I recommend:)",5,,
Beagle Channel Navigation with Minitrekking,"Amazing experience. Worth every penny. Our guide was Cristian, a lovely person and very knowledgeable about the area.",5,,
Beagle Channel Navigation with Minitrekking,A great trip with a really lovely and knowledgeable guide. Saw loads of wildlife.,5,,
Beagle Channel Navigation with Minitrekking,"Great experience! The staff was very friendly, knowledgeable and attentive to our questions. We even had the chance to admire whales! If you are looking for a small committee excursion I highly recommend it!",5,,
Beagle Channel Navigation with Minitrekking,"Excellent, wonderful experience, recommend it",5,,
Beagle Channel Navigation with Minitrekking,"Patagonia Explorer was chosen because the boat was close to the lighthouse and the island, and there was a 10% discount on booking at the platform. It is possible that on-site bookings will get another 10% off, but it will take time to find, communicate and compare.
	
The boat could take up to 27 people, and 26 were almost full that day. The round trip time from the marina is four hours from 15:00 to 19:00. Winds are strong in the Channel, and it's not cold in the sun when you're dressed up for assault.
	
Half an hour by boat starts with the Faro Les Eclaireurs lighthouse and the nearby Sea Lion Island of Bird Island, stopping for about 20 minutes, then half an hour by boat to Isla Bridges for a half-hour hike up to see the Beagle Channel, across the sea from Chile. Finally, in the sunset, whales are occasionally spotted spraying water on the surface.",5,,
Beagle Channel Navigation with Minitrekking,"Super recommended, very professional staff.
Juan Pablo was the guide, very knowledgeable.",5,,
Beagle Channel Navigation with Minitrekking,Great tour through the Beagle Channel.  Fabulous Tour operator.  We saw lots of birds and Sea Lions.  Our host was very knowledgeable and we all thoroughly enjoyed our time.,5,,
Beagle Channel Navigation with Minitrekking,"That was a perfect trip . Very good organization . We were at the lighthouse island , where sea lions and cormorants roamed. A special experience was the encounter with the humpback whales on our way between the islands . Individual penguins could also be seen in the water. In between, there were many explanations, also based on maps. Also the small hike at the end to a photo point was nice , as the island has a remarkably diverse flora.",5,,
Beagle Channel Navigation with Minitrekking,"They marked a totally wrong meeting point on the map, it’s 10 mins walk from their actual office. It was really confusing",3,,
Beagle Channel Navigation with Minitrekking,"Very nice walk.
The team is very welcoming. Our guide very available and speaking very good English. It is well prepared with maps and documents available to locate us in the Beagle Canal and talk to us about wildlife.
And, icing on the cake, we will have seen some whales:-)",5,,
Beagle Channel Navigation with Minitrekking,"Check in and boarding was very efficient and on time.
Boat was clean and appeared well maintained. Some storage under the seats for smaller bags.
Stopped for a good length of time at the lighthouse and sealion colonies, captain did a good job of moving the boat about very smoothly.
The landing and trek was an enjoyable experience.  Before landing there was a briefing, they are very clear on what is and isn't allowed, invaluable in limiting impact from travelers.
Our guide was very knowledgeable and gave the information in both Spanish and English.
This was a last minute booking after our travel plans changed, I am glad we did it.",5,,
Cerro Castor,"So far the best ski center of Argentina (I know cerro caterdral and esquel), the slopes always combed in the morning, good slopes, the pass comes out a little cheaper than cathedral and to get there the combis are well coordinated and good price.. there are slopes for all levels... no doubt I would return",5,-54.724167,-68.017006
Cerro Castor,"Delicacy of place! For those who want to ski, for those who want to adventure on the snowboard, for those who come for a walk. Child, adult, third age tb! Imperdible!",5,-54.724167,-68.017006
Cerro Castor,"The boys who help in the ascent and descent of the aeroplanes at the base and in 480 are wonderful. Well educated, solicitous, always good smoke, wishing you a good day. Watch out. It was nice to interact with them",5,-54.724167,-68.017006
Cerro Castor,"All excellent as always and as every year, new lifting medium, impeccable attention by all staff!",5,-54.724167,-68.017006
Cerro Castor,"Ski station away about 40 min drive from Ushuaia. Beautiful landscapes and with pistes for all levels. Staff atencioso. Rental equipment more expensive than in the city and shops with expensive items, but surprisingly the cafes and restaurants with the same prices from the central street of Ushuaia. There are not many attractions for those who do not ski. We hired class for a group of 5 people and then it was just joy. Unforgettable day and we want to come back!",5,-54.724167,-68.017006
Cerro Castor,"I guess it's a curious landscape, seeing the snowless aeroplanes. With winter center preparations for winter.",4,-54.724167,-68.017006
Cerro Castor,"Spectacular ski center!!!!I have been going and it is getting better!!new slopes open; more pins in the mountain..very good maintenance of the slopes and the media in general! If you like skiing and you can’t stand queuing in the media, style other ski resorts...this is the place. Snow generally remains in good condition until the end of September. I recommend to meet him and if you like mountain sport do it there!!",5,-54.724167,-68.017006
Cerro Castor,"The mountain and the infrastructure of the place are excellent, one of the best ski pistes in all of Argentina in my opinion. 
Indicate a lot for those who do not want to ski but also want an experience in the snow, climb the cable car to admire the view and the possibility of snow there is always guaranteed, the hot chocolate up there is also very tasty and worth the climb to enjoy the restaurant, but the values is well salty $$",5,-54.724167,-68.017006
Cerro Castor,"Best of all.
Quality, Human warmth.
Modern; very cold, the best powder snow.
I'll be back someday.
Giant Hug",5,-54.724167,-68.017006
Cerro Castor,"The area is wild and unspoiled by commercial development.  We saw abundant wildlife, glaciers, mountains, waterfalls.  I loved the penguins.  Expect lots of wind and cool weather even in the summer months. Ushuaia is worth the visit.",5,-54.724167,-68.017006
Cerro Castor,"It's the second year we've been. The great thing about the hill is that it allows you to get out in time because the snow is almost guaranteed. 
I went in August and September, NO QUEUES, I think that's the best, the media always works, as long as there is no climate issue. You fuck a thousand times in a day, for fans like me it's the most.
The slopes are very good, there is a lot of variety for intermediate and advanced, a little less for beginners.
My children go to the school that works very well, they love it, the teachers are very professional.
Things to improve: food in restaurants, this year under quality. It's expensive but the food wasn't good. And the same in school, my kids complained about the food.
The rental itself works well, it is always advisable to take everything online so it is faster, although in September there were days with queue.
My husband crashed, and they attended him right away, took him to the salon and from there we went to the clinic. I highlight the organization in terms of assistance, both for speed and professionalism, 10 points. I felt very safe and cared for.",4,-54.724167,-68.017006
